# λ (nm)	photon flux (γ/s/cm^2/nm)
1010.5	158696710024280.4
1011.5	158554331303998.28
1012.5	158411360539367.47
1013.5	158267797730387.94
1014.5	158123642877059.66
1015.5	157979490994946.2
1016.5	157841597657567.1
1017.5	157703126924179.06
1018.5	157564078794782.2
1019.5	157424453269376.4
1020.5	157285281347186.2
1021.5	157155968812415.56
1022.5	157026101332487.44
1023.5	156895678907401.8
1024.5	156764701537158.75
1025.5	156632641152869.7
1026.5	156494680223746.22
1027.5	156356152906399.28
1028.5	156217059200828.84
1029.5	156077399107034.9
1030.5	155936143798840.34
1031.5	155778186187674.66
1032.5	155619628909094.88
1033.5	155460471963101.03
1034.5	155300715349693.06
1035.5	155140258857858.88
1036.5	154969272034075.9
1037.5	154797666187782.34
1038.5	154625441318978.22
1039.5	154452597427663.47
1040.5	154279134513838.12
1041.5	154103325133536.53
1042.5	153926763265995.34
1043.5	153749578809036.97
1044.5	153571771762661.34
1045.5	153393342126868.5
1046.5	153203176565221.22
1047.5	153010248326344.6
1048.5	152816672213459.4
1049.5	152622448226565.62
1050.5	152427576365663.28
1051.5	152209062461506.1
1052.5	151981344166514.78
1053.5	151752918085271.47
1054.5	151523784217776.16
1055.5	151293942564028.88
1056.5	151060698860827.06
1057.5	150824944395429.9
1058.5	150588473643186.97
1059.5	150351286604098.2
1060.5	150113383278163.6
1061.5	149872243438728.62
1062.5	149627421249961.03
1063.5	149381872451684.25
1064.5	149135597043898.34
1065.5	148888595026603.2
1066.5	148644747131005.78
1067.5	148409689912622.12
1068.5	148173931179584.84
1069.5	147937470931894.06
1070.5	147700309169549.6
1071.5	147465529500433.12
1072.5	147255026547748.7
1073.5	147043874404813.62
1074.5	146832073071628.06
1075.5	146619622548191.9
1076.5	146406522834505.16
1077.5	146221875521094.06
1078.5	146039513884752.62
1079.5	145856562417362.06
1080.5	145673021118922.47
1081.5	145488889989433.88
1082.5	145332529584357.4
1083.5	145188385215939.7
1084.5	145043726955972.8
1085.5	144898554804456.7
1086.5	144752868761391.34
1087.5	144619618156544.53
1088.5	144501092840413.7
1089.5	144382105404166.9
1090.5	144262655847804.28
1091.5	144142744171325.8
1092.5	144026469296358.12
1093.5	143925173671997.47
1094.5	143823451659648.03
1095.5	143721303259309.84
1096.5	143618728470982.78
1097.5	143515727294666.97
1098.5	143422205389057.78
1099.5	143328796955401.03
1100.5	143234981117841.4
1101.5	143140757876378.88
1102.5	143046127231013.38
1103.5	142945254858628.1
1104.5	142841088282193.5
1105.5	142736498519445.53
1106.5	142631485570384.25
1107.5	142526049435009.53
1108.5	142414777749571.22
1109.5	142293849152612.2
1110.5	142172470976899.25
1111.5	142050643222432.53
1112.5	141928365889211.97
1113.5	141805247232475.62
1114.5	141676469010279.44
1115.5	141547231157504.1
1116.5	141417533674149.56
1117.5	141287376560215.9
1118.5	141156759815703.12
1119.5	141023732687927.66
1120.5	140889591612795.38
1121.5	140754986260360.22
1122.5	140619916630622.27
1123.5	140484382723581.47
1124.5	140344234838849.67
1125.5	140197638465840.84
1126.5	140050559814247.84
1127.5	139902998884070.58
1128.5	139754955675309.17
1129.5	139606567465967.67
1130.5	139459522672189.67
1131.5	139311999072362.83
1132.5	139163996666487.12
1133.5	139015515454562.56
1134.5	138866555436589.19
1135.5	138722737501404.94
1136.5	138580748538354.64
