#Mars-scaled Solar Photon Irradiance from LISIRD...http://lasp.colorado.edu/lisird/whi_ref_spectra/
# using SORCE solstice and SORCE solar spectral irradiance
# interpolated to half-wavelengths by Eryn 22/11/2019
# λ (nm)	photon flux (γ/s/cm^2/nm)
677.5	244622538986024.53
678.5	244406020695344.66
679.5	244168437826828.9
680.5	243929095434900.1
681.5	243705656698380.53
682.5	243480510274629.4
683.5	243246926217276.4
684.5	243003036862146.5
685.5	242757395063873.75
686.5	242481551036969.0
687.5	242199614373528.66
688.5	241913959005001.5
689.5	241621384530600.47
690.5	241326942215012.16
691.5	241032552805407.0
692.5	240737336854056.66
693.5	240440455644113.25
694.5	240160952959556.62
695.5	239879646938900.38
696.5	239602246250468.4
697.5	239334156061320.9
698.5	239064310749142.03
699.5	238797343335628.9
700.5	238531132316152.12
701.5	238263186553131.25
702.5	238010097304113.1
703.5	237756381070383.5
704.5	237497342902035.4
705.5	237222039497258.9
706.5	236944999967303.28
707.5	236662975388404.9
708.5	236374892699967.97
709.5	236085052527661.6
710.5	235792804640900.03
711.5	235498446822975.6
712.5	235202328705264.1
713.5	234898950196881.66
714.5	234592667867988.75
715.5	234284606664352.9
716.5	233991792928731.25
717.5	233697420068087.16
718.5	233409218507404.6
719.5	233172265418853.97
720.5	232933750664305.9
721.5	232693711790383.1
722.5	232452230416972.6
723.5	232209187811228.6
724.5	231963347318223.84
725.5	231713310660169.03
726.5	231461702101605.0
727.5	231219406172321.4
728.5	230993351646246.0
729.5	230765803964677.1
730.5	230551645065606.25
731.5	230357478543494.5
732.5	230161918242781.12
733.5	229960472330207.34
734.5	229751408926802.6
735.5	229540922583675.28
736.5	229329634538470.72
737.5	229117858362261.1
738.5	228904663463828.16
739.5	228711511244476.75
740.5	228556909131121.47
741.5	228401054132701.6
742.5	228252894382542.22
743.5	228126546324933.16
744.5	227999031463388.34
745.5	227871401559428.4
746.5	227747749632204.03
747.5	227622947498850.6
748.5	227495728520454.6
749.5	227336916003863.0
750.5	227176868669324.47
751.5	227015586516838.88
752.5	226856459791321.72
753.5	226696526834345.66
754.5	226535369183712.22
755.5	226358557074264.84
756.5	226174289701294.34
757.5	225988743064315.1
758.5	225787718873301.4
759.5	225570580685457.34
760.5	225352086829907.47
761.5	225133282566793.66
762.5	224916439718361.5
763.5	224698252640833.03
764.5	224478721334208.34
765.5	224275886994072.5
766.5	224072314264581.16
767.5	223867445899516.0
768.5	223691952050159.03
769.5	223530368234089.84
770.5	223367607914119.47
771.5	223200153927243.9
772.5	223024973978130.28
773.5	222848591474468.16
774.5	222671006416257.75
775.5	222480569033527.88
776.5	222288781225526.4
777.5	222095760514957.5
778.5	221908101403274.66
779.5	221723628312070.88
780.5	221537950554229.62
781.5	221347135610567.88
782.5	221138319533767.75
783.5	220928245821758.4
784.5	220716914474539.84
785.5	220478146474953.38
786.5	220228844441643.66
787.5	219978194697885.6
788.5	219722582809925.03
789.5	219455829292110.53
790.5	219187694108764.1
791.5	218918177259885.62
792.5	218672549532090.53
793.5	218433161855216.66
794.5	218192475337298.88
795.5	217955051051063.4
796.5	217731628264296.12
797.5	217506956493809.9
798.5	217281035739604.72
799.5	217030220746218.28
800.5	216766436881587.12
801.5	216501315749494.5
802.5	216237207694084.72
803.5	215998830867373.4
804.5	215759189992644.47
805.5	215518285069897.75
806.5	215290607372680.9
807.5	215079435081219.25
808.5	214867078599967.16
809.5	214653537928924.34
810.5	214425586251726.34
811.5	214193106962155.66
812.5	213959402684471.34
813.5	213723055719139.75
814.5	213473995702061.1
815.5	213223679011121.84
816.5	212972105646321.75
817.5	212729802074518.34
818.5	212502076596582.38
819.5	212273158826846.0
820.5	212043048765309.25
821.5	211835699527854.72
822.5	211640129846130.78
823.5	211443457588851.22
824.5	211245682756015.9
825.5	211024890534878.9
826.5	210799950639900.6
827.5	210573847834548.22
828.5	210340980188817.25
829.5	210032420636364.12
830.5	209722504986882.75
831.5	209411233240373.03
832.5	209087871422479.5
833.5	208729095971506.9
834.5	208368856976315.16
835.5	208007154436904.5
836.5	207660580746365.9
837.5	207340868869116.62
838.5	207019800666550.1
839.5	206697376138666.22
840.5	206343894422433.34
841.5	205955453395782.84
842.5	205565505673022.47
843.5	205174051254152.16
844.5	204753772952631.25
845.5	204308625509716.97
846.5	203861851566352.88
847.5	203413451122539.1
848.5	203022048412736.75
849.5	202671659449422.25
850.5	202319882232602.84
851.5	201966716762278.4
852.5	201683026920263.88
853.5	201447417231451.34
854.5	201210701068076.34
855.5	200972878430138.9
856.5	200783123007430.03
857.5	200629515187389.62
858.5	200475002339678.16
859.5	200319584464295.6
860.5	200171641402353.9
861.5	200030873365755.75
